Invoice_ID,Date,Branch,Category,Product_Name,Customer_Type,Gender,Quantity,Unit_Price,Sales,Payment_Method,Cashier,Year,Month,Month_Name
INV103080,2024-09-08,Hodan-Taleex,Fruits,Orange (kg),Regular,Male,1,1.4,1.4,Zaad,Abdirahman Nur,2024,9,September
INV102829,2024-09-08,Hamar Weyne,Vegetables,Cucumber (kg),Regular,Female,5,0.64,3.2,Evc Plus,Hodan Warsame,2024,9,September
INV102907,2024-09-08,Laba Dhagax,Beverages,Apple Juice 1L,Regular,Female,3,1.55,4.65,Evc Plus,Sahra Ibrahim,2024,9,September
INV102857,2024-09-08,Hodan-Taleex,Dairy,Yogurt 500g,Member,Female,8,1.83,14.64,Evc Plus,Mohamed Ali,2024,9,September
INV103091,2024-09-08,Hodan-Taleex,Beverages,Sprite 500ml,Regular,Male,4,0.8,3.2,Zaad,Mohamed Ali,2024,9,September
INV102839,2024-09-08,Hodan-Taleex,Personal Care,Hand Sanitizer 100ml,Member,Female,2,1.5,3.0,Cash,Mohamed Ali,2024,9,September
INV103000,2024-09-08,Laba Dhagax,Snacks,Candy Pack,Member,Female,8,0.55,4.4,Cash,Sahra Ibrahim,2024,9,September
INV102994,2024-09-08,Hodan-Taleex,Household,Sugar 2kg,Regular,Male,3,3.0,9.0,Zaad,Abdirahman Nur,2024,9,September
INV102950,2024-09-08,Hamar Weyne,Household,Rice 5kg,Regular,Female,5,8.83,44.15,Evc Plus,Ahmed Abdi,2024,9,September
INV103023,2024-09-09,Hodan-Taleex,Personal Care,Bar Soap,Regular,Female,4,1.0,4.0,Evc Plus,Mohamed Ali,2024,9,September
INV102948,2024-09-09,Laba Dhagax,Fruits,Orange (kg),Member,Female,8,1.38,11.04,Cash,Yusuf Farah,2024,9,September
INV103051,2024-09-09,Hamar Weyne,Bakery,Donut,Regular,Male,4,0.8,3.2,Evc Plus,Khadija Omar,2024,9,September
INV102917,2024-09-09,Hodan-Taleex,Beverages,Bottled Water 500ml,Member,Female,8,0.35,2.8,Zaad,Mohamed Ali,2024,9,September
INV102904,2024-09-09,Hamar Weyne,Personal Care,Toothpaste,Regular,Female,4,1.59,6.36,Evc Plus,Khadija Omar,2024,9,September
INV103066,2024-09-09,Hodan-Taleex,Personal Care,Toothpaste,Regular,Female,6,2.26,13.56,Cash,Amina Hassan,2024,9,September
INV102905,2024-09-09,Hamar Weyne,Dairy,Cheese 200g,Regular,Female,3,3.87,11.61,Cash,Khadija Omar,2024,9,September
INV103059,2024-09-09,Hodan-Taleex,Bakery,White Bread,Member,Female,7,0.75,5.25,Evc Plus,Mohamed Ali,2024,9,September
INV102895,2024-09-09,Hodan-Taleex,Household,Cooking Oil 1L,Regular,Female,1,3.31,3.31,Evc Plus,Abdirahman Nur,2024,9,September
INV102914,2024-09-09,Hamar Weyne,Bakery,Donut,Regular,Male,1,0.91,0.91,Evc Plus,Hodan Warsame,2024,9,September
INV103009,2024-09-09,Hamar Weyne,Vegetables,Cabbage (each),Member,Male,5,1.2,6.0,Zaad,Ahmed Abdi,2024,9,September
INV103027,2024-09-09,Hamar Weyne,Beverages,Coffee 200g,Member,Female,2,2.69,5.38,Evc Plus,Ahmed Abdi,2024,9,September
INV103078,2024-09-09,Hodan-Taleex,Household,Sugar 2kg,Regular,Male,1,2.57,2.57,Evc Plus,Fadumo Yusuf,2024,9,September
INV102877,2024-09-09,Hodan-Taleex,Snacks,Biscuit Snack Pack,Regular,Female,5,0.74,3.7,Zaad,Fadumo Yusuf,2024,9,September
INV102792,2024-09-09,Hamar Weyne,Fruits,Banana (kg),Regular,Male,1,0.95,0.95,Evc Plus,Hodan Warsame,2024,9,September
INV102864,2024-09-09,Hamar Weyne,Personal Care,Hand Sanitizer 100ml,Regular,Male,3,1.48,4.44,Evc Plus,Hodan Warsame,2024,9,September
INV102955,2024-09-10,Laba Dhagax,Vegetables,Onion (kg),Regular,Female,4,0.88,3.52,Evc Plus,Yusuf Farah,2024,9,September
INV103025,2024-09-10,Hodan-Taleex,Personal Care,Toothbrush,Regular,Female,4,0.82,3.28,Evc Plus,Fadumo Yusuf,2024,9,September
INV102850,2024-09-10,Hodan-Taleex,Snacks,Peanuts 200g,Member,Male,3,0.92,2.76,Evc Plus,Amina Hassan,2024,9,September
INV103022,2024-09-10,Hodan-Taleex,Dairy,Fresh Cream 200ml,Regular,Male,1,1.55,1.55,Evc Plus,Abdirahman Nur,2024,9,September
INV103060,2024-09-10,Hamar Weyne,Beverages,Coffee 200g,Regular,Female,6,3.53,21.18,Evc Plus,Ahmed Abdi,2024,9,September
INV102852,2024-09-10,Hodan-Taleex,Bakery,White Bread,Regular,Female,5,0.81,4.05,Zaad,Amina Hassan,2024,9,September
INV102872,2024-09-10,Hodan-Taleex,Personal Care,Hand Sanitizer 100ml,Member,Male,8,1.97,15.76,Cash,Mohamed Ali,2024,9,September
INV102823,2024-09-10,Hodan-Taleex,Fruits,Mango (kg),Regular,Female,1,1.76,1.76,Evc Plus,Abdirahman Nur,2024,9,September
INV102952,2024-09-10,Hamar Weyne,Snacks,Potato Chips,Regular,Female,1,1.23,1.23,Evc Plus,Khadija Omar,2024,9,September
INV103021,2024-09-10,Laba Dhagax,Bakery,White Bread,Regular,Male,6,0.73,4.38,Visa,Yusuf Farah,2024,9,September
INV103039,2024-09-10,Hodan-Taleex,Dairy,Milk 1L,Regular,Female,2,1.66,3.32,Zaad,Abdirahman Nur,2024,9,September
INV102819,2024-09-10,Laba Dhagax,Snacks,Potato Chips,Member,Male,2,1.1,2.2,Zaad,Sahra Ibrahim,2024,9,September
INV103055,2024-09-10,Hamar Weyne,Vegetables,Cucumber (kg),Member,Male,6,0.78,4.68,Cash,Hodan Warsame,2024,9,September
INV102892,2024-09-10,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Member,Male,2,3.98,7.96,Evc Plus,Mohamed Ali,2024,9,September
INV102836,2024-09-11,Hamar Weyne,Dairy,Fresh Cream 200ml,Member,Male,2,1.79,3.58,Zaad,Khadija Omar,2024,9,September
INV102830,2024-09-11,Hamar Weyne,Personal Care,Shampoo 400ml,Member,Male,5,3.26,16.3,Evc Plus,Ahmed Abdi,2024,9,September
INV102961,2024-09-11,Hamar Weyne,Dairy,Yogurt 500g,Regular,Male,3,1.36,4.08,Evc Plus,Khadija Omar,2024,9,September
INV102985,2024-09-11,Hodan-Taleex,Vegetables,Onion (kg),Regular,Male,4,1.04,4.16,Evc Plus,Fadumo Yusuf,2024,9,September
INV102873,2024-09-11,Laba Dhagax,Household,Laundry Detergent 1kg,Member,Female,7,3.31,23.17,Evc Plus,Sahra Ibrahim,2024,9,September
INV102881,2024-09-11,Laba Dhagax,Household,Sugar 2kg,Regular,Male,4,2.52,10.08,Evc Plus,Yusuf Farah,2024,9,September
INV102814,2024-09-11,Hodan-Taleex,Personal Care,Toothbrush,Member,Male,7,1.3,9.1,Evc Plus,Mohamed Ali,2024,9,September
INV102958,2024-09-11,Hodan-Taleex,Bakery,Croissant,Regular,Female,4,1.29,5.16,Evc Plus,Abdirahman Nur,2024,9,September
INV102982,2024-09-11,Laba Dhagax,Household,Dish Soap 500ml,Member,Female,8,1.77,14.16,Cash,Yusuf Farah,2024,9,September
INV102869,2024-09-11,Hodan-Taleex,Dairy,Fresh Cream 200ml,Regular,Male,3,2.43,7.29,Zaad,Fadumo Yusuf,2024,9,September
INV102934,2024-09-12,Hodan-Taleex,Fruits,Grapes (kg),Regular,Female,1,3.4,3.4,Evc Plus,Abdirahman Nur,2024,9,September
INV102804,2024-09-12,Hodan-Taleex,Snacks,Candy Pack,Regular,Male,3,0.76,2.28,Cash,Abdirahman Nur,2024,9,September
INV102933,2024-09-12,Hodan-Taleex,Bakery,Croissant,Regular,Male,3,0.99,2.97,Evc Plus,Mohamed Ali,2024,9,September
INV102815,2024-09-12,Hamar Weyne,Bakery,White Bread,Regular,Female,6,0.93,5.58,Evc Plus,Khadija Omar,2024,9,September
INV102782,2024-09-12,Hodan-Taleex,Personal Care,Bar Soap,Regular,Male,5,0.91,4.55,Visa,Fadumo Yusuf,2024,9,September
INV103081,2024-09-12,Hodan-Taleex,Beverages,Bottled Water 500ml,Regular,Female,6,0.4,2.4,Zaad,Fadumo Yusuf,2024,9,September
INV102926,2024-09-12,Hodan-Taleex,Bakery,Brown Bread,Regular,Male,2,0.73,1.46,Evc Plus,Abdirahman Nur,2024,9,September
INV103016,2024-09-12,Hodan-Taleex,Snacks,Peanuts 200g,Member,Female,5,0.99,4.95,Zaad,Abdirahman Nur,2024,9,September
INV102927,2024-09-12,Hamar Weyne,Bakery,White Bread,Member,Female,5,0.75,3.75,Evc Plus,Khadija Omar,2024,9,September
INV102848,2024-09-12,Hamar Weyne,Bakery,Donut,Regular,Female,6,1.0,6.0,Zaad,Ahmed Abdi,2024,9,September
INV102897,2024-09-13,Hodan-Taleex,Fruits,Apple (kg),Member,Male,5,2.01,10.05,Evc Plus,Fadumo Yusuf,2024,9,September
INV102923,2024-09-13,Hamar Weyne,Snacks,Potato Chips,Member,Female,6,1.02,6.12,Evc Plus,Ahmed Abdi,2024,9,September
INV102789,2024-09-13,Hamar Weyne,Beverages,Bottled Water 500ml,Regular,Female,1,0.39,0.39,Evc Plus,Hodan Warsame,2024,9,September
INV102942,2024-09-13,Hodan-Taleex,Bakery,Croissant,Regular,Male,2,0.85,1.7,Evc Plus,Fadumo Yusuf,2024,9,September
INV103013,2024-09-13,Hodan-Taleex,Vegetables,Cucumber (kg),Regular,Female,1,0.74,0.74,Zaad,Mohamed Ali,2024,9,September
INV102811,2024-09-13,Hodan-Taleex,Snacks,Biscuit Snack Pack,Regular,Male,2,0.93,1.86,Evc Plus,Mohamed Ali,2024,9,September
INV102878,2024-09-13,Hodan-Taleex,Dairy,Butter 250g,Member,Male,5,3.22,16.1,Evc Plus,Amina Hassan,2024,9,September
INV102805,2024-09-13,Hodan-Taleex,Fruits,Apple (kg),Regular,Female,4,1.67,6.68,Evc Plus,Mohamed Ali,2024,9,September
INV103050,2024-09-13,Hodan-Taleex,Vegetables,Carrot (kg),Regular,Male,6,0.77,4.62,Zaad,Fadumo Yusuf,2024,9,September
INV102854,2024-09-13,Laba Dhagax,Vegetables,Cucumber (kg),Member,Female,3,0.64,1.92,Cash,Yusuf Farah,2024,9,September
INV103045,2024-09-13,Hamar Weyne,Personal Care,Toothbrush,Member,Male,7,0.85,5.95,Visa,Hodan Warsame,2024,9,September
INV103042,2024-09-13,Laba Dhagax,Dairy,Butter 250g,Member,Female,2,3.47,6.94,Cash,Yusuf Farah,2024,9,September
INV102785,2024-09-13,Laba Dhagax,Fruits,Orange (kg),Regular,Male,4,1.76,7.04,Evc Plus,Sahra Ibrahim,2024,9,September
INV103095,2024-09-13,Hamar Weyne,Personal Care,Hand Sanitizer 100ml,Member,Male,3,1.61,4.83,Visa,Ahmed Abdi,2024,9,September
INV102843,2024-09-14,Hodan-Taleex,Personal Care,Shampoo 400ml,Regular,Female,6,3.59,21.54,Zaad,Amina Hassan,2024,9,September
INV102844,2024-09-14,Hamar Weyne,Beverages,Apple Juice 1L,Regular,Female,4,2.06,8.24,Evc Plus,Khadija Omar,2024,9,September
INV102880,2024-09-14,Hodan-Taleex,Snacks,Chocolate Bar,Regular,Female,2,0.76,1.52,Zaad,Fadumo Yusuf,2024,9,September
INV102862,2024-09-14,Hodan-Taleex,Dairy,Yogurt 500g,Regular,Female,4,1.97,7.88,Evc Plus,Mohamed Ali,2024,9,September
INV102993,2024-09-14,Hodan-Taleex,Household,Rice 5kg,Regular,Male,4,8.99,35.96,Zaad,Abdirahman Nur,2024,9,September
INV102890,2024-09-14,Hodan-Taleex,Snacks,Potato Chips,Member,Male,2,0.87,1.74,Visa,Fadumo Yusuf,2024,9,September
INV102983,2024-09-14,Hamar Weyne,Bakery,Brown Bread,Regular,Female,6,1.09,6.54,Evc Plus,Khadija Omar,2024,9,September
INV102842,2024-09-14,Hodan-Taleex,Vegetables,Carrot (kg),Regular,Female,3,1.1,3.3,Evc Plus,Amina Hassan,2024,9,September
INV102871,2024-09-14,Hodan-Taleex,Snacks,Popcorn Pack,Regular,Female,3,0.81,2.43,Cash,Fadumo Yusuf,2024,9,September
INV103054,2024-09-14,Hodan-Taleex,Dairy,Fresh Cream 200ml,Regular,Male,3,1.78,5.34,Zaad,Amina Hassan,2024,9,September
INV103053,2024-09-14,Laba Dhagax,Beverages,Soft Drink Cola 500ml,Regular,Female,5,0.89,4.45,Zaad,Sahra Ibrahim,2024,9,September
INV103031,2024-09-14,Hodan-Taleex,Personal Care,Body Lotion 200ml,Member,Male,4,3.88,15.52,Evc Plus,Abdirahman Nur,2024,9,September
INV102849,2024-09-14,Hodan-Taleex,Vegetables,Cucumber (kg),Regular,Male,6,0.67,4.02,Visa,Fadumo Yusuf,2024,9,September
INV102909,2024-09-15,Laba Dhagax,Dairy,Butter 250g,Regular,Male,5,3.4,17.0,Evc Plus,Sahra Ibrahim,2024,9,September
INV102941,2024-09-15,Hodan-Taleex,Bakery,Croissant,Regular,Female,3,1.13,3.39,Evc Plus,Amina Hassan,2024,9,September
INV103076,2024-09-15,Laba Dhagax,Bakery,White Bread,Regular,Female,6,0.84,5.04,Cash,Yusuf Farah,2024,9,September
INV102817,2024-09-15,Hodan-Taleex,Personal Care,Bar Soap,Regular,Male,2,0.82,1.64,Zaad,Abdirahman Nur,2024,9,September
INV102797,2024-09-15,Hamar Weyne,Beverages,Orange Juice 1L,Member,Male,5,1.93,9.65,Zaad,Khadija Omar,2024,9,September
INV102779,2024-09-15,Hamar Weyne,Dairy,Butter 250g,Regular,Female,1,2.98,2.98,Cash,Khadija Omar,2024,9,September
INV103057,2024-09-15,Hodan-Taleex,Fruits,Grapes (kg),Member,Female,3,3.22,9.66,Evc Plus,Abdirahman Nur,2024,9,September
INV102808,2024-09-15,Hodan-Taleex,Bakery,Brown Bread,Member,Female,4,0.96,3.84,Evc Plus,Fadumo Yusuf,2024,9,September
INV102922,2024-09-15,Laba Dhagax,Beverages,Sprite 500ml,Member,Female,3,0.75,2.25,Visa,Sahra Ibrahim,2024,9,September
INV102803,2024-09-15,Hodan-Taleex,Dairy,Fresh Cream 200ml,Member,Female,2,2.1,4.2,Zaad,Amina Hassan,2024,9,September
INV102833,2024-09-15,Laba Dhagax,Snacks,Chocolate Bar,Regular,Female,1,0.9,0.9,Evc Plus,Sahra Ibrahim,2024,9,September
INV102879,2024-09-15,Hodan-Taleex,Beverages,Sprite 500ml,Regular,Male,3,1.21,3.63,Visa,Amina Hassan,2024,9,September
INV102959,2024-09-16,Laba Dhagax,Bakery,White Bread,Member,Female,3,0.79,2.37,Evc Plus,Yusuf Farah,2024,9,September
INV102799,2024-09-16,Hamar Weyne,Personal Care,Hand Sanitizer 100ml,Regular,Female,6,1.48,8.88,Zaad,Hodan Warsame,2024,9,September
INV102903,2024-09-16,Hamar Weyne,Snacks,Biscuit Snack Pack,Regular,Female,3,0.75,2.25,Evc Plus,Khadija Omar,2024,9,September
INV102979,2024-09-16,Hamar Weyne,Snacks,Peanuts 200g,Regular,Female,6,0.93,5.58,Evc Plus,Ahmed Abdi,2024,9,September
INV102981,2024-09-16,Hodan-Taleex,Beverages,Apple Juice 1L,Member,Female,5,1.69,8.45,Cash,Amina Hassan,2024,9,September
INV102828,2024-09-16,Hodan-Taleex,Household,Laundry Detergent 1kg,Regular,Female,1,3.07,3.07,Cash,Fadumo Yusuf,2024,9,September
INV103024,2024-09-16,Hodan-Taleex,Vegetables,Onion (kg),Regular,Male,5,0.78,3.9,Visa,Fadumo Yusuf,2024,9,September
INV102826,2024-09-16,Hamar Weyne,Fruits,Apple (kg),Member,Female,2,1.76,3.52,Zaad,Khadija Omar,2024,9,September
INV102986,2024-09-16,Hodan-Taleex,Beverages,Apple Juice 1L,Regular,Male,2,2.01,4.02,Cash,Mohamed Ali,2024,9,September
INV102999,2024-09-16,Hodan-Taleex,Beverages,Orange Juice 1L,Regular,Female,5,2.16,10.8,Evc Plus,Abdirahman Nur,2024,9,September
INV102837,2024-09-16,Laba Dhagax,Bakery,White Bread,Member,Male,8,0.63,5.04,Evc Plus,Yusuf Farah,2024,9,September
INV102876,2024-09-16,Hamar Weyne,Bakery,Biscuits Pack,Member,Female,4,0.97,3.88,Cash,Khadija Omar,2024,9,September
INV103069,2024-09-16,Laba Dhagax,Fruits,Apple (kg),Member,Male,8,1.84,14.72,Zaad,Sahra Ibrahim,2024,9,September
INV103012,2024-09-17,Laba Dhagax,Beverages,Sprite 500ml,Regular,Male,2,0.92,1.84,Zaad,Sahra Ibrahim,2024,9,September
INV102777,2024-09-17,Laba Dhagax,Household,Pasta 500g,Regular,Female,3,1.45,4.35,Zaad,Sahra Ibrahim,2024,9,September
INV103049,2024-09-17,Hamar Weyne,Fruits,Watermelon (each),Regular,Female,4,2.57,10.28,Evc Plus,Hodan Warsame,2024,9,September
INV102896,2024-09-17,Hamar Weyne,Household,Laundry Detergent 1kg,Member,Female,5,3.68,18.4,Evc Plus,Hodan Warsame,2024,9,September
INV102937,2024-09-17,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Member,Male,6,0.86,5.16,Evc Plus,Fadumo Yusuf,2024,9,September
INV102996,2024-09-17,Hamar Weyne,Household,Dish Soap 500ml,Member,Female,5,1.41,7.05,Cash,Hodan Warsame,2024,9,September
INV103063,2024-09-17,Hamar Weyne,Household,Cooking Oil 1L,Member,Male,7,3.25,22.75,Cash,Ahmed Abdi,2024,9,September
INV102851,2024-09-17,Laba Dhagax,Personal Care,Toothbrush,Member,Female,2,1.06,2.12,Zaad,Sahra Ibrahim,2024,9,September
INV102951,2024-09-17,Laba Dhagax,Beverages,Orange Juice 1L,Regular,Female,4,1.77,7.08,Evc Plus,Sahra Ibrahim,2024,9,September
INV103037,2024-09-17,Hodan-Taleex,Bakery,Cupcake,Regular,Male,4,0.5,2.0,Cash,Mohamed Ali,2024,9,September
INV102990,2024-09-17,Hamar Weyne,Personal Care,Toothbrush,Regular,Female,5,1.07,5.35,Evc Plus,Ahmed Abdi,2024,9,September
INV102812,2024-09-17,Laba Dhagax,Vegetables,Onion (kg),Regular,Male,5,0.87,4.35,Evc Plus,Sahra Ibrahim,2024,9,September
INV103008,2024-09-17,Laba Dhagax,Bakery,Biscuits Pack,Regular,Male,4,1.04,4.16,Evc Plus,Yusuf Farah,2024,9,September
INV102998,2024-09-18,Hodan-Taleex,Beverages,Soft Drink Cola 500ml,Member,Male,8,1.15,9.2,Evc Plus,Abdirahman Nur,2024,9,September
INV102820,2024-09-18,Hodan-Taleex,Personal Care,Body Lotion 200ml,Regular,Female,3,3.74,11.22,Evc Plus,Mohamed Ali,2024,9,September
INV102908,2024-09-18,Hamar Weyne,Personal Care,Shampoo 400ml,Member,Male,2,3.73,7.46,Evc Plus,Hodan Warsame,2024,9,September
INV102887,2024-09-18,Hodan-Taleex,Snacks,Peanuts 200g,Regular,Female,2,0.89,1.78,Evc Plus,Fadumo Yusuf,2024,9,September
INV103020,2024-09-18,Hodan-Taleex,Household,Rice 5kg,Member,Male,5,7.98,39.9,Evc Plus,Amina Hassan,2024,9,September
INV103073,2024-09-18,Hamar Weyne,Beverages,Sprite 500ml,Regular,Male,6,1.24,7.44,Visa,Ahmed Abdi,2024,9,September
INV102776,2024-09-18,Laba Dhagax,Snacks,Chocolate Bar,Member,Male,5,0.73,3.65,Cash,Yusuf Farah,2024,9,September
INV102883,2024-09-18,Hodan-Taleex,Beverages,Apple Juice 1L,Member,Male,4,1.61,6.44,Zaad,Amina Hassan,2024,9,September
INV102831,2024-09-18,Laba Dhagax,Household,Sugar 2kg,Member,Female,2,2.39,4.78,Evc Plus,Sahra Ibrahim,2024,9,September
INV103070,2024-09-18,Hamar Weyne,Snacks,Candy Pack,Regular,Female,4,0.59,2.36,Zaad,Hodan Warsame,2024,9,September
INV103072,2024-09-18,Hodan-Taleex,Vegetables,Onion (kg),Member,Male,3,0.83,2.49,Evc Plus,Mohamed Ali,2024,9,September
INV103028,2024-09-19,Hodan-Taleex,Fruits,Apple (kg),Member,Male,3,2.08,6.24,Visa,Fadumo Yusuf,2024,9,September
INV103040,2024-09-19,Laba Dhagax,Bakery,Brown Bread,Regular,Female,5,0.86,4.3,Cash,Yusuf Farah,2024,9,September
INV103098,2024-09-19,Hamar Weyne,Snacks,Peanuts 200g,Regular,Female,4,1.35,5.4,Zaad,Hodan Warsame,2024,9,September
INV102795,2024-09-19,Hamar Weyne,Vegetables,Cabbage (each),Regular,Female,3,0.81,2.43,Evc Plus,Hodan Warsame,2024,9,September
INV103075,2024-09-19,Hamar Weyne,Beverages,Coffee 200g,Member,Male,4,2.52,10.08,Cash,Khadija Omar,2024,9,September
INV102966,2024-09-19,Hodan-Taleex,Fruits,Banana (kg),Member,Female,2,0.82,1.64,Zaad,Mohamed Ali,2024,9,September
INV102991,2024-09-19,Hodan-Taleex,Vegetables,Potato (kg),Regular,Male,4,0.99,3.96,Evc Plus,Mohamed Ali,2024,9,September
INV103017,2024-09-19,Laba Dhagax,Beverages,Apple Juice 1L,Regular,Male,4,1.69,6.76,Visa,Sahra Ibrahim,2024,9,September
INV102865,2024-09-20,Hodan-Taleex,Household,Flour 2kg,Regular,Female,3,2.8,8.4,Zaad,Abdirahman Nur,2024,9,September
INV102885,2024-09-20,Hodan-Taleex,Household,Dish Soap 500ml,Regular,Male,1,1.29,1.29,Evc Plus,Amina Hassan,2024,9,September
INV103014,2024-09-20,Hodan-Taleex,Beverages,Coffee 200g,Member,Female,3,2.84,8.52,Evc Plus,Abdirahman Nur,2024,9,September
INV102969,2024-09-20,Hamar Weyne,Beverages,Sprite 500ml,Regular,Female,2,0.78,1.56,Zaad,Ahmed Abdi,2024,9,September
INV102968,2024-09-20,Laba Dhagax,Snacks,Potato Chips,Regular,Male,3,1.05,3.15,Visa,Yusuf Farah,2024,9,September
INV102788,2024-09-20,Hodan-Taleex,Beverages,Sprite 500ml,Member,Male,2,1.18,2.36,Evc Plus,Mohamed Ali,2024,9,September
INV103026,2024-09-20,Hamar Weyne,Bakery,Biscuits Pack,Regular,Male,2,1.45,2.9,Visa,Khadija Omar,2024,9,September
INV102827,2024-09-20,Hamar Weyne,Personal Care,Body Lotion 200ml,Regular,Male,4,3.53,14.12,Evc Plus,Khadija Omar,2024,9,September
INV103092,2024-09-20,Hodan-Taleex,Dairy,Eggs Tray (30pcs),Regular,Female,4,3.81,15.24,Evc Plus,Mohamed Ali,2024,9,September
INV102824,2024-09-20,Hodan-Taleex,Fruits,Grapes (kg),Member,Female,3,2.96,8.88,Evc Plus,Fadumo Yusuf,2024,9,September
INV102841,2024-09-20,Hodan-Taleex,Beverages,Coffee 200g,Regular,Male,2,2.76,5.52,Evc Plus,Amina Hassan,2024,9,September
INV102938,2024-09-20,Hodan-Taleex,Beverages,Orange Juice 1L,Regular,Female,4,1.83,7.32,Evc Plus,Fadumo Yusuf,2024,9,September
INV102886,2024-09-20,Hodan-Taleex,Dairy,Fresh Cream 200ml,Regular,Female,2,1.73,3.46,Evc Plus,Fadumo Yusuf,2024,9,September
INV103082,2024-09-21,Hamar Weyne,Snacks,Peanuts 200g,Regular,Male,1,1.24,1.24,Cash,Khadija Omar,2024,9,September
INV102861,2024-09-21,Hodan-Taleex,Vegetables,Cucumber (kg),Regular,Female,6,0.95,5.7,Cash,Mohamed Ali,2024,9,September
INV103046,2024-09-21,Hamar Weyne,Dairy,Milk 1L,Regular,Female,1,1.46,1.46,Evc Plus,Hodan Warsame,2024,9,September
INV102809,2024-09-21,Hodan-Taleex,Beverages,Apple Juice 1L,Member,Female,6,2.42,14.52,Evc Plus,Mohamed Ali,2024,9,September
INV102906,2024-09-21,Laba Dhagax,Bakery,Cupcake,Regular,Male,2,0.84,1.68,Zaad,Yusuf Farah,2024,9,September
INV102791,2024-09-21,Hodan-Taleex,Vegetables,Potato (kg),Regular,Female,1,0.71,0.71,Evc Plus,Mohamed Ali,2024,9,September
INV103048,2024-09-21,Hodan-Taleex,Dairy,Milk 1L,Regular,Female,2,1.12,2.24,Zaad,Fadumo Yusuf,2024,9,September
INV102875,2024-09-21,Hamar Weyne,Household,Pasta 500g,Regular,Male,2,1.48,2.96,Evc Plus,Khadija Omar,2024,9,September
INV102972,2024-09-21,Hodan-Taleex,Vegetables,Carrot (kg),Member,Female,6,0.85,5.1,Evc Plus,Abdirahman Nur,2024,9,September
INV102806,2024-09-22,Hodan-Taleex,Vegetables,Cabbage (each),Regular,Female,3,0.89,2.67,Zaad,Fadumo Yusuf,2024,9,September
INV102798,2024-09-22,Hodan-Taleex,Bakery,Biscuits Pack,Regular,Male,5,1.43,7.15,Zaad,Abdirahman Nur,2024,9,September
INV102978,2024-09-22,Hodan-Taleex,Vegetables,Potato (kg),Member,Female,2,0.97,1.94,Zaad,Abdirahman Nur,2024,9,September
INV102793,2024-09-22,Hodan-Taleex,Dairy,Milk 1L,Member,Male,7,1.6,11.2,Zaad,Abdirahman Nur,2024,9,September
INV102845,2024-09-22,Hamar Weyne,Beverages,Sprite 500ml,Regular,Male,3,1.19,3.57,Zaad,Hodan Warsame,2024,9,September
INV102813,2024-09-22,Hodan-Taleex,Snacks,Biscuit Snack Pack,Member,Male,4,0.97,3.88,Zaad,Amina Hassan,2024,9,September
INV103085,2024-09-22,Hodan-Taleex,Bakery,Donut,Member,Male,4,0.78,3.12,Visa,Mohamed Ali,2024,9,September
INV102949,2024-09-22,Hodan-Taleex,Household,Pasta 500g,Regular,Female,5,1.12,5.6,Cash,Fadumo Yusuf,2024,9,September
INV102796,2024-09-22,Hodan-Taleex,Beverages,Sprite 500ml,Regular,Male,2,0.78,1.56,Evc Plus,Abdirahman Nur,2024,9,September
INV103062,2024-09-22,Hamar Weyne,Dairy,Fresh Cream 200ml,Regular,Female,2,2.26,4.52,Zaad,Hodan Warsame,2024,9,September
INV103015,2024-09-22,Laba Dhagax,Personal Care,Hand Sanitizer 100ml,Member,Male,7,1.43,10.01,Evc Plus,Yusuf Farah,2024,9,September
INV102989,2024-09-22,Hamar Weyne,Vegetables,Cucumber (kg),Regular,Male,2,0.66,1.32,Zaad,Hodan Warsame,2024,9,September
INV103036,2024-09-23,Hodan-Taleex,Household,Pasta 500g,Member,Male,5,1.17,5.85,Visa,Amina Hassan,2024,9,September
INV102900,2024-09-23,Hamar Weyne,Fruits,Apple (kg),Regular,Female,4,1.77,7.08,Zaad,Hodan Warsame,2024,9,September
INV102954,2024-09-23,Hamar Weyne,Dairy,Yogurt 500g,Regular,Female,2,2.13,4.26,Visa,Hodan Warsame,2024,9,September
INV102924,2024-09-23,Hodan-Taleex,Household,Flour 2kg,Member,Female,8,2.53,20.24,Evc Plus,Abdirahman Nur,2024,9,September
INV102867,2024-09-23,Hamar Weyne,Household,Rice 5kg,Regular,Male,4,7.51,30.04,Evc Plus,Ahmed Abdi,2024,9,September
INV102970,2024-09-23,Hamar Weyne,Bakery,Cupcake,Regular,Male,4,0.74,2.96,Cash,Khadija Omar,2024,9,September
INV102971,2024-09-23,Hamar Weyne,Beverages,Apple Juice 1L,Regular,Female,3,2.17,6.51,Cash,Khadija Omar,2024,9,September
INV102931,2024-09-23,Laba Dhagax,Vegetables,Carrot (kg),Member,Female,5,0.9,4.5,Evc Plus,Sahra Ibrahim,2024,9,September
INV103096,2024-09-23,Hamar Weyne,Vegetables,Cabbage (each),Regular,Male,5,0.87,4.35,Visa,Ahmed Abdi,2024,9,September
INV102802,2024-09-24,Hamar Weyne,Vegetables,Potato (kg),Regular,Female,2,0.89,1.78,Evc Plus,Ahmed Abdi,2024,9,September
INV102889,2024-09-24,Hamar Weyne,Dairy,Milk 1L,Regular,Male,2,1.07,2.14,Zaad,Khadija Omar,2024,9,September
